order_number,order_time,product_code,store_number,quantity_ordered,price,discount,margin,status,fulfillment_time,returned,payment_type
4451,2020-04-30 00:16:47.646987,DAS,177,2,1.75,0.1,0.56,SHIPPED,60,true,CASH
4452,2020-04-30 01:50:47.646987,QRT,177,4,99.99,0.0,0.75,SHIPPED,40,false,CASH
4453,2020-04-30 08:43:47.646987,QWE,177,5,28.99,0.0,0.35,SHIPPED,60,false,CASH
4454,2020-04-30 08:50:47.646987,QRT,177,1,99.99,0.0,0.53,SHIPPED,60,false,CASH
4455,2020-04-30 13:33:47.646987,BGT,158,5,4.99,0.0,0.53,SHIPPED,60,false,CASH
4456,2020-04-30 20:49:47.646987,HRE,191,2,42.42,0.0,0.66,SHIPPED,60,false,CASH
4457,2020-04-30 23:28:47.646987,QWE,158,2,8.49,0.1,-0.09,CANCELED,40,false,CASH
4458,2020-05-01 06:33:47.646987,QRT,163,6,42.42,0.0,0.64,SHIPPED,60,false,CASH
4459,2020-05-01 13:57:47.646987,HRE,158,6,99.99,0.0,0.76,SHIPPED,40,false,INVOICE
4460,2020-05-01 18:25:47.646987,BGT,191,1,8.49,0.0,0.21,SHIPPED,60,false,CASH
4461,2020-05-01 19:10:47.646987,DAS,158,7,11.5,0.0,0.16,SHIPPED,60,false,CASH
4462,2020-05-01 22:26:47.646987,HRE,412,7,11.5,0.0,0.4,SHIPPED,40,false,CASH
4463,2020-05-02 01:41:47.646987,HRE,177,6,4.99,0.0,0.82,SHIPPED,60,false,CASH
4464,2020-05-02 09:33:47.646987,DAS,412,4,4.99,0.1,0.06,SHIPPED,40,false,CASH
4465,2020-05-02 13:28:47.646987,DAS,412,4,28.99,0.0,0.18,SHIPPED,40,false,CASH
4466,2020-05-02 20:43:47.646987,QWE,163,5,42.42,0.0,0.2,SHIPPED,60,false,CASH
4467,2020-05-03 02:41:47.646987,BGT,191,2,11.5,0.0,0.14,SHIPPED,60,false,CASH
4468,2020-05-03 04:32:47.646987,DAS,177,2,1.75,0.0,0.29,SHIPPED,40,false,CASH
4469,2020-05-03 11:36:47.646987,PXC,177,1,42.42,0.0,0.32,SHIPPED,40,false,CASH
4470,2020-05-03 18:23:47.646987,LAM,191,4,4.99,0.0,0.33,SHIPPED,40,false,INVOICE
4471,2020-05-03 22:30:47.646987,QRT,191,1,8.49,0.0,0.13,SHIPPED,40,false,CASH
4472,2020-05-04 02:01:47.646987,DAS,158,4,4.99,0.0,0.79,SHIPPED,40,false,CASH
4473,2020-05-04 05:51:47.646987,QRT,191,6,1.75,0.0,0.18,SHIPPED,60,false,CASH
4474,2020-05-04 08:23:47.646987,DAS,163,3,4.99,0.0,-0.1,SHIPPED,40,false,CASH
4475,2020-05-04 16:06:47.646987,HRE,158,3,42.42,0.0,0.51,SHIPPED,40,false,CASH
4476,2020-05-04 16:17:47.646987,BGT,177,4,28.99,0.0,0.71,SHIPPED,40,false,CASH
4477,2020-05-04 22:11:47.646987,HRE,163,5,8.49,0.0,0.64,SHIPPED,40,false,CASH
4478,2020-05-05 03:04:47.646987,LAM,412,2,1.75,0.0,0.17,SHIPPED,40,false,CASH
4479,2020-05-05 04:01:47.646987,QRT,191,5,1.75,0.0,0.81,SHIPPED,60,false,CASH
4480,2020-05-05 07:46:47.646987,QWE,177,4,42.42,0.0,0.73,SHIPPED,60,false,CASH
4481,2020-05-05 12:25:47.646987,HRE,177,1,11.5,0.0,0.01,SHIPPED,40,false,CASH
4482,2020-05-05 13:08:47.646987,PXC,191,3,28.99,0.0,0.35,SHIPPED,60,false,CASH
4483,2020-05-05 16:37:47.646987,LAM,158,1,99.99,0.1,0.27,SHIPPED,40,false,CASH
4484,2020-05-05 18:21:47.646987,BGT,191,5,11.5,0.0,0.46,SHIPPED,60,false,CASH
4485,2020-05-05 23:16:47.646987,QRT,158,4,11.5,0.0,0.58,SHIPPED,60,false,CASH
4486,2020-05-05 23:35:47.646987,BGT,412,7,1.75,0.0,-0.07,SHIPPED,60,false,CASH
4487,2020-05-06 05:41:47.646987,QWE,412,5,1.75,0.0,0.16,SHIPPED,40,false,CASH
4488,2020-05-06 08:23:47.646987,DAS,182,7,1.75,0.0,0.58,SHIPPED,40,false,CASH
4489,2020-05-06 15:44:47.646987,LAM,177,7,28.99,0.0,0.8,SHIPPED,60,false,CASH
4490,2020-05-06 21:40:47.646987,PXC,163,5,11.5,0.0,0.53,SHIPPED,40,false,CASH
4491,2020-05-07 01:51:47.646987,QWE,412,5,11.5,0.0,0.5,SHIPPED,40,false,CASH
4492,2020-05-07 02:59:47.646987,DAS,158,7,42.42,0.0,0.23,SHIPPED,40,false,CASH
4493,2020-05-07 05:13:47.646987,BGT,191,6,4.99,0.15,0.35,SHIPPED,60,false,CASH
4494,2020-05-07 12:49:47.646987,BGT,412,7,28.99,0.0,0.58,SHIPPED,60,false,CASH
4495,2020-05-07 18:32:47.646987,HRE,158,1,8.49,0.0,-0.04,SHIPPED,40,false,CREDIT
4496,2020-05-07 20:48:47.646987,LAM,177,7,8.49,0.0,0.5,SHIPPED,40,false,CASH
4497,2020-05-08 01:21:47.646987,LAM,158,7,11.5,0.15,0.66,SHIPPED,60,false,CASH
4498,2020-05-08 04:51:47.646987,LAM,191,7,11.5,0.0,0.41,SHIPPED,60,false,CASH
4499,2020-05-08 10:14:47.646987,LAM,163,1,4.99,0.0,0.68,SHIPPED,40,false,CASH
4500,2020-05-08 10:53:47.646987,HRE,182,4,8.49,0.0,0.13,SHIPPED,40,false,CASH
4501,2020-05-08 17:10:47.646987,BGT,191,2,99.99,0.0,0.52,SHIPPED,40,false,INVOICE
4502,2020-05-08 23:33:47.646987,QWE,182,4,11.5,0.1,0.71,SHIPPED,60,false,CASH
4503,2020-05-09 00:56:47.646987,HRE,163,5,4.99,0.0,0.19,SHIPPED,40,false,CASH
4504,2020-05-09 04:25:47.646987,LAM,412,1,4.99,0.0,0.31,SHIPPED,60,true,CASH
4505,2020-05-09 12:04:47.646987,BGT,163,5,1.75,0.0,0.32,SHIPPED,60,false,CASH
4506,2020-05-09 12:31:47.646987,QWE,158,5,28.99,0.0,0.75,SHIPPED,60,false,CREDIT
4507,2020-05-09 19:15:47.646987,QRT,158,6,4.99,0.0,0.23,SHIPPED,60,false,CASH
4508,2020-05-09 21:58:47.646987,DAS,163,4,42.42,0.0,0.78,SHIPPED,60,false,CASH
4509,2020-05-09 23:23:47.646987,LAM,182,6,11.5,0.0,0.53,SHIPPED,40,false,CASH
4510,2020-05-10 00:50:47.646987,QWE,182,6,99.99,0.0,0.53,SHIPPED,40,false,CASH
4511,2020-05-10 07:26:47.646987,QRT,163,2,8.49,0.0,0.82,SHIPPED,40,false,CASH
4512,2020-05-10 15:03:47.646987,DAS,182,1,99.99,0.0,0.25,SHIPPED,40,true,CASH
4513,2020-05-10 19:57:47.646987,HRE,412,7,42.42,0.0,0.72,SHIPPED,60,false,CASH
4514,2020-05-11 00:27:47.646987,PXC,163,6,8.49,0.0,0.06,SHIPPED,40,false,CASH
4515,2020-05-11 02:01:47.646987,QRT,158,1,99.99,0.0,0.57,SHIPPED,40,false,CASH
4516,2020-05-11 08:15:47.646987,BGT,182,1,99.99,0.0,0.56,SHIPPED,40,false,CASH
4517,2020-05-11 10:49:47.646987,LAM,158,4,11.5,0.0,0.54,SHIPPED,40,false,CASH
4518,2020-05-11 11:01:47.646987,HRE,191,1,1.75,0.0,-0.09,SHIPPED,60,false,CASH
4519,2020-05-11 12:15:47.646987,LAM,177,2,11.5,0.0,0.62,SHIPPED,40,false,CASH
4520,2020-05-11 17:11:47.646987,PXC,177,2,28.99,0.0,0.25,SHIPPED,40,false,CASH
4521,2020-05-11 23:30:47.646987,QWE,191,7,11.5,0.0,0.61,SHIPPED,60,false,CASH
4522,2020-05-12 06:53:47.646987,DAS,177,4,28.99,0.1,0.05,SHIPPED,60,false,CASH
4523,2020-05-12 13:32:47.646987,PXC,412,2,42.42,0.0,0.01,SHIPPED,40,false,CASH
4524,2020-05-12 21:24:47.646987,LAM,158,1,42.42,0.0,0.45,SHIPPED,40,false,CASH
4525,2020-05-13 01:13:47.646987,QWE,163,7,1.75,0.0,0.27,SHIPPED,40,false,CASH
4526,2020-05-13 04:25:47.646987,QWE,177,3,8.49,0.0,0.33,SHIPPED,60,false,CASH
4527,2020-05-13 07:45:47.646987,LAM,163,2,11.5,0.1,0.07,SHIPPED,40,false,CASH
4528,2020-05-13 14:39:47.646987,QRT,182,5,99.99,0.0,0.02,SHIPPED,40,false,CREDIT
4529,2020-05-13 18:17:47.646987,BGT,158,4,1.75,0.0,0.43,SHIPPED,40,false,CASH
4530,2020-05-13 21:12:47.646987,DAS,163,1,4.99,0.0,0.46,SHIPPED,40,false,CASH
4531,2020-05-13 22:55:47.646987,QWE,412,3,28.99,0.0,0.44,SHIPPED,60,false,CASH
4532,2020-05-14 03:14:47.646987,DAS,177,4,8.49,0.0,0.01,SHIPPED,60,false,CASH
4533,2020-05-14 10:24:47.646987,BGT,158,7,8.49,0.0,0.54,SHIPPED,40,false,CASH
4534,2020-05-14 11:03:47.646987,LAM,177,5,99.99,0.0,0.05,PROCESSING,40,false,CASH
4535,2020-05-14 16:53:47.646987,LAM,163,7,11.5,0.0,0.15,SHIPPED,60,false,CASH
4536,2020-05-14 23:22:47.646987,QRT,177,5,1.75,0.0,0.65,PROCESSING,60,false,INVOICE
4537,2020-05-14 23:42:47.646987,BGT,177,7,11.5,0.0,0.36,SHIPPED,40,false,INVOICE
4538,2020-05-15 06:54:47.646987,DAS,163,2,99.99,0.0,0.13,SHIPPED,40,false,CASH
4539,2020-05-15 11:41:47.646987,BGT,177,4,1.75,0.0,0.6,SHIPPED,40,false,CASH
4540,2020-05-15 12:38:47.646987,BGT,158,1,4.99,0.0,-0.0,SHIPPED,60,false,CASH
4541,2020-05-15 16:52:47.646987,PXC,191,5,8.49,0.0,0.15,SHIPPED,60,false,INVOICE
4542,2020-05-15 19:56:47.646987,LAM,182,6,8.49,0.0,0.29,SHIPPED,40,false,INVOICE
4543,2020-05-16 03:27:47.646987,BGT,158,6,1.75,0.0,-0.09,SHIPPED,60,false,CASH
4544,2020-05-16 07:01:47.646987,DAS,158,4,42.42,0.0,0.64,SHIPPED,60,false,CASH
4545,2020-05-16 09:03:47.646987,QRT,412,4,28.99,0.0,0.53,SHIPPED,40,false,CASH
4546,2020-05-16 09:09:47.646987,LAM,158,7,99.99,0.0,-0.04,SHIPPED,40,false,CASH
4547,2020-05-16 09:33:47.646987,PXC,182,1,1.75,0.0,0.09,SHIPPED,40,false,CREDIT
4548,2020-05-16 10:17:47.646987,LAM,412,1,4.99,0.0,0.08,SHIPPED,60,false,CREDIT
4549,2020-05-16 11:03:47.646987,DAS,182,3,4.99,0.0,0.15,SHIPPED,40,false,CREDIT
4550,2020-05-16 14:07:47.646987,HRE,191,5,4.99,0.0,0.7,SHIPPED,40,false,CREDIT
4551,2020-05-16 20:32:47.646987,DAS,191,1,28.99,0.0,0.77,SHIPPED,60,false,CREDIT
4552,2020-05-16 22:48:47.646987,DAS,163,5,28.99,0.0,-0.08,SHIPPED,40,false,CREDIT
4553,2020-05-17 01:59:47.646987,DAS,191,2,42.42,0.0,0.23,SHIPPED,60,false,CREDIT
4554,2020-05-17 03:20:47.646987,DAS,182,7,8.49,0.0,0.26,SHIPPED,60,false,CREDIT
4555,2020-05-17 09:00:47.646987,DAS,191,7,42.42,0.0,0.56,SHIPPED,40,false,CREDIT
4556,2020-05-17 14:49:47.646987,LAM,182,2,28.99,0.0,0.3,SHIPPED,40,false,CREDIT
4557,2020-05-17 21:58:47.646987,HRE,182,1,11.5,0.1,0.62,SHIPPED,40,false,INVOICE
4558,2020-05-17 22:22:47.646987,LAM,177,4,4.99,0.0,0.71,SHIPPED,40,false,CREDIT
4559,2020-05-17 23:11:47.646987,LAM,191,2,99.99,0.1,0.46,SHIPPED,60,false,CREDIT
4560,2020-05-18 05:35:47.646987,HRE,412,4,4.99,0.0,0.55,SHIPPED,60,false,CREDIT
4561,2020-05-18 09:55:47.646987,LAM,412,6,8.49,0.0,0.38,SHIPPED,40,false,CREDIT
4562,2020-05-18 10:28:47.646987,QRT,182,2,1.75,0.0,0.25,SHIPPED,40,false,CREDIT
4563,2020-05-18 13:14:47.646987,DAS,163,7,4.99,0.0,0.7,SHIPPED,60,true,CREDIT
4564,2020-05-18 18:20:47.646987,DAS,158,4,28.99,0.0,0.68,SHIPPED,60,false,CREDIT
4565,2020-05-19 00:54:47.646987,HRE,191,2,11.5,0.0,0.33,SHIPPED,40,false,CREDIT
4566,2020-05-19 04:04:47.646987,QRT,163,4,28.99,0.0,0.33,SHIPPED,60,false,CREDIT
4567,2020-05-19 05:33:47.646987,LAM,191,6,11.5,0.0,0.47,CANCELED,60,false,CASH
4568,2020-05-19 06:13:47.646987,HRE,163,6,11.5,0.0,0.79,SHIPPED,60,false,CREDIT
4569,2020-05-19 13:25:47.646987,QWE,177,5,11.5,0.0,0.71,SHIPPED,40,false,CREDIT
4570,2020-05-19 19:12:47.646987,LAM,163,1,1.75,0.0,0.17,SHIPPED,60,false,CREDIT
4571,2020-05-20 01:34:47.646987,LAM,182,5,11.5,0.1,0.45,SHIPPED,60,false,CREDIT
4572,2020-05-20 08:06:47.646987,BGT,158,3,99.99,0.0,0.27,SHIPPED,60,false,CREDIT
4573,2020-05-20 11:07:47.646987,HRE,163,1,42.42,0.0,0.43,SHIPPED,40,false,CREDIT
4574,2020-05-20 16:45:47.646987,DAS,412,2,8.49,0.0,0.26,SHIPPED,40,false,CREDIT
4575,2020-05-20 18:48:47.646987,QRT,163,6,11.5,0.0,0.36,SHIPPED,60,false,CREDIT
4576,2020-05-20 22:52:47.646987,QRT,158,1,1.75,0.0,0.47,SHIPPED,40,false,CREDIT
4577,2020-05-21 05:33:47.646987,PXC,412,4,1.75,0.0,0.72,SHIPPED,40,false,CASH
4578,2020-05-21 06:21:47.646987,QRT,412,3,8.49,0.0,0.15,SHIPPED,40,false,CREDIT
4579,2020-05-21 14:02:47.646987,QRT,412,2,42.42,0.1,0.57,SHIPPED,60,false,CREDIT
4580,2020-05-21 18:06:47.646987,QRT,158,5,1.75,0.0,0.38,SHIPPED,40,false,CREDIT
4581,2020-05-21 19:48:47.646987,BGT,191,6,8.49,0.0,0.25,SHIPPED,40,false,CREDIT
4582,2020-05-22 02:40:47.646987,HRE,412,2,8.49,0.0,0.02,SHIPPED,60,false,CREDIT
4583,2020-05-22 05:47:47.646987,PXC,163,7,1.75,0.0,0.27,SHIPPED,40,false,CREDIT
4584,2020-05-22 09:01:47.646987,LAM,182,5,4.99,0.0,0.33,SHIPPED,60,false,CREDIT
4585,2020-05-22 09:15:47.646987,BGT,182,7,4.99,0.0,0.12,SHIPPED,60,false,CREDIT
4586,2020-05-22 14:13:47.646987,BGT,182,7,8.49,0.0,0.51,SHIPPED,60,false,CREDIT
4587,2020-05-22 19:59:47.646987,DAS,182,1,28.99,0.0,0.11,SHIPPED,60,false,INVOICE
4588,2020-05-22 23:46:47.646987,QWE,412,5,8.49,0.0,0.03,SHIPPED,60,false,CREDIT
4589,2020-05-23 06:10:47.646987,QWE,182,7,99.99,0.0,0.18,SHIPPED,40,false,CASH
4590,2020-05-23 11:46:47.646987,QRT,412,2,99.99,0.0,0.49,SHIPPED,60,false,CREDIT
4591,2020-05-23 14:38:47.646987,PXC,191,6,42.42,0.1,0.01,SHIPPED,60,true,CREDIT
4592,2020-05-23 19:02:47.646987,DAS,412,5,4.99,0.0,0.15,SHIPPED,60,false,CREDIT
4593,2020-05-23 19:39:47.646987,DAS,412,4,99.99,0.15,0.49,SHIPPED,60,false,CREDIT
4594,2020-05-24 01:24:47.646987,QWE,182,2,99.99,0.0,0.53,SHIPPED,40,false,CREDIT
4595,2020-05-24 08:49:47.646987,PXC,191,2,42.42,0.0,-0.06,SHIPPED,40,false,CREDIT
4596,2020-05-24 12:56:47.646987,PXC,163,3,42.42,0.0,0.63,SHIPPED,60,false,CREDIT
4597,2020-05-24 13:09:47.646987,DAS,412,3,11.5,0.0,0.68,SHIPPED,40,false,CREDIT
4598,2020-05-24 19:21:47.646987,DAS,182,2,1.75,0.1,0.68,SHIPPED,60,false,CREDIT
4599,2020-05-24 19:43:47.646987,HRE,158,4,4.99,0.0,0.3,SHIPPED,40,false,CREDIT
4600,2020-05-25 01:10:47.646987,BGT,177,5,99.99,0.15,0.74,SHIPPED,60,false,CASH
4601,2020-05-25 06:32:47.646987,LAM,191,5,8.49,0.0,0.25,SHIPPED,60,false,CREDIT
4602,2020-05-25 12:42:47.646987,LAM,182,1,28.99,0.0,0.29,SHIPPED,40,false,CREDIT
4603,2020-05-25 12:44:47.646987,LAM,182,1,11.5,0.15,0.55,SHIPPED,60,false,CREDIT
4604,2020-05-25 18:32:47.646987,QWE,412,2,11.5,0.0,0.72,SHIPPED,60,false,CREDIT
4605,2020-05-26 01:46:47.646987,LAM,412,1,42.42,0.0,0.71,SHIPPED,40,false,CREDIT
4606,2020-05-26 06:12:47.646987,DAS,177,2,1.75,0.0,0.46,SHIPPED,60,false,CREDIT
4607,2020-05-26 10:54:47.646987,QWE,158,4,99.99,0.0,0.06,SHIPPED,60,false,INVOICE
4608,2020-05-26 13:44:47.646987,QRT,163,2,42.42,0.0,0.43,SHIPPED,60,false,CREDIT
4609,2020-05-26 20:33:47.646987,HRE,158,1,99.99,0.0,0.48,SHIPPED,40,false,CREDIT
4610,2020-05-27 01:54:47.646987,LAM,158,4,1.75,0.0,0.44,SHIPPED,60,false,CREDIT
4611,2020-05-27 05:28:47.646987,QRT,191,2,99.99,0.0,0.53,SHIPPED,60,false,CREDIT
4612,2020-05-27 06:22:47.646987,PXC,163,1,8.49,0.0,-0.08,SHIPPED,40,false,CASH
4613,2020-05-27 08:52:47.646987,QRT,412,4,4.99,0.0,0.15,SHIPPED,60,false,CREDIT
4614,2020-05-27 09:57:47.646987,QRT,177,7,11.5,0.0,0.73,SHIPPED,40,false,CREDIT
4615,2020-05-27 11:45:47.646987,BGT,177,5,4.99,0.2,0.12,CANCELED,40,false,CREDIT
4616,2020-05-27 12:43:47.646987,HRE,158,1,99.99,0.0,0.53,SHIPPED,60,true,CREDIT
4617,2020-05-27 20:03:47.646987,QRT,191,3,1.75,0.0,0.45,SHIPPED,40,false,CREDIT
4618,2020-05-27 22:55:47.646987,QRT,163,6,28.99,0.0,0.4,SHIPPED,60,false,CASH
4619,2020-05-28 02:18:47.646987,BGT,182,3,8.49,0.0,0.54,SHIPPED,60,false,CREDIT
4620,2020-05-28 04:12:47.646987,BGT,182,7,28.99,0.0,0.65,SHIPPED,60,false,CREDIT
4621,2020-05-28 10:41:47.646987,QRT,182,5,8.49,0.0,0.27,SHIPPED,60,false,CREDIT
4622,2020-05-28 11:08:47.646987,PXC,163,7,1.75,0.0,0.51,SHIPPED,60,false,INVOICE
4623,2020-05-28 12:51:47.646987,QWE,182,4,8.49,0.0,0.2,SHIPPED,40,false,CREDIT
4624,2020-05-28 14:09:47.646987,QRT,163,6,99.99,0.0,-0.08,CANCELED,60,false,CREDIT
4625,2020-05-28 20:19:47.646987,QWE,412,7,28.99,0.0,0.81,SHIPPED,40,false,CREDIT
4626,2020-05-29 01:38:47.646987,QWE,163,5,99.99,0.0,0.18,SHIPPED,40,false,CREDIT
4627,2020-05-29 07:12:47.646987,QWE,412,5,42.42,0.0,0.81,SHIPPED,40,false,CREDIT
4628,2020-05-29 08:27:47.646987,BGT,182,7,8.49,0.0,0.58,SHIPPED,40,false,CREDIT
4629,2020-05-29 14:59:47.646987,QWE,412,2,99.99,0.0,0.66,SHIPPED,40,false,CREDIT
4630,2020-05-29 15:36:47.646987,BGT,412,5,11.5,0.0,0.43,SHIPPED,40,false,CREDIT
4631,2020-05-29 22:22:47.646987,LAM,158,3,28.99,0.0,0.81,PROCESSING,40,false,CREDIT
4632,2020-05-29 23:25:47.646987,QWE,158,3,42.42,0.0,0.4,SHIPPED,40,false,CREDIT
4633,2020-05-30 00:32:47.646987,HRE,191,4,8.49,0.0,-0.08,SHIPPED,60,false,CREDIT
4634,2020-05-30 06:04:47.646987,LAM,163,2,4.99,0.0,0.0,SHIPPED,60,true,CREDIT
4635,2020-05-30 12:31:47.646987,HRE,163,5,28.99,0.0,-0.06,SHIPPED,40,false,CREDIT
4636,2020-05-30 17:55:47.646987,LAM,182,4,99.99,0.0,0.58,SHIPPED,60,false,CREDIT
4637,2020-05-31 01:12:47.646987,HRE,163,7,42.42,0.0,0.61,PROCESSING,40,false,CASH
4638,2020-05-31 03:36:47.646987,LAM,191,3,4.99,0.0,0.54,SHIPPED,40,false,CREDIT
4639,2020-05-31 07:13:47.646987,PXC,191,6,11.5,0.0,0.16,SHIPPED,60,false,CREDIT
4640,2020-05-31 12:46:47.646987,HRE,177,2,1.75,0.0,0.26,SHIPPED,60,false,CREDIT
4641,2020-05-31 15:58:47.646987,BGT,163,4,11.5,0.0,0.36,SHIPPED,60,false,CREDIT
4642,2020-05-31 16:19:47.646987,LAM,163,2,8.49,0.0,0.74,SHIPPED,40,false,CREDIT
4643,2020-05-31 16:26:47.646987,QRT,191,5,1.75,0.0,0.2,SHIPPED,40,false,CREDIT
4644,2020-05-31 21:12:47.646987,PXC,191,1,28.99,0.0,0.49,SHIPPED,60,false,CREDIT
4645,2020-05-31 21:23:47.646987,HRE,412,3,1.75,0.0,0.55,SHIPPED,40,false,INVOICE
4646,2020-06-01 02:29:47.646987,PXC,182,3,8.49,0.0,0.51,SHIPPED,60,false,CREDIT
4647,2020-06-01 05:40:47.646987,HRE,191,1,28.99,0.0,0.59,SHIPPED,40,false,CREDIT
4648,2020-06-01 10:04:47.646987,QRT,158,7,99.99,0.0,0.64,SHIPPED,40,false,CREDIT
4649,2020-06-01 16:51:47.646987,DAS,182,1,4.99,0.0,0.2,SHIPPED,40,false,CASH
4650,2020-06-01 22:43:47.646987,PXC,158,3,11.5,0.0,0.14,SHIPPED,60,false,CREDIT
4651,2020-06-02 00:31:47.646987,PXC,412,3,11.5,0.0,0.5,SHIPPED,60,false,CREDIT
4652,2020-06-02 02:19:47.646987,BGT,163,6,28.99,0.0,0.16,SHIPPED,60,false,CREDIT
4653,2020-06-02 06:13:47.646987,LAM,163,7,11.5,0.0,0.36,SHIPPED,40,false,CREDIT
4654,2020-06-02 07:48:47.646987,BGT,158,5,11.5,0.0,0.12,SHIPPED,60,false,CREDIT
4655,2020-06-02 15:15:47.646987,DAS,412,2,42.42,0.0,0.4,SHIPPED,60,false,CREDIT
4656,2020-06-02 16:12:47.646987,DAS,191,6,4.99,0.0,0.48,SHIPPED,60,false,CREDIT
4657,2020-06-02 17:55:47.646987,PXC,158,2,42.42,0.0,0.12,SHIPPED,60,false,CREDIT
4658,2020-06-02 21:27:47.646987,BGT,191,6,4.99,0.0,0.74,SHIPPED,40,false,CREDIT
4659,2020-06-03 01:21:47.646987,LAM,163,3,11.5,0.0,0.72,SHIPPED,60,false,CREDIT
4660,2020-06-03 04:03:47.646987,DAS,158,7,8.49,0.0,0.8,SHIPPED,60,false,CREDIT
4661,2020-06-03 07:38:47.646987,QRT,158,2,1.75,0.0,0.3,SHIPPED,40,false,CREDIT
4662,2020-06-03 12:34:47.646987,QWE,158,5,28.99,0.0,0.41,SHIPPED,60,false,CREDIT
4663,2020-06-03 16:17:47.646987,BGT,412,1,1.75,0.0,0.13,SHIPPED,40,false,CREDIT
4664,2020-06-03 21:24:47.646987,PXC,177,7,8.49,0.0,0.48,SHIPPED,40,false,CREDIT
4665,2020-06-04 00:03:47.646987,BGT,177,3,99.99,0.0,0.16,SHIPPED,60,false,CREDIT
4666,2020-06-04 05:30:47.646987,PXC,158,1,28.99,0.0,0.01,SHIPPED,60,false,CREDIT
4667,2020-06-04 07:04:47.646987,PXC,158,3,11.5,0.0,0.27,SHIPPED,40,false,CREDIT
4668,2020-06-04 12:39:47.646987,QWE,177,6,11.5,0.0,0.79,SHIPPED,60,false,CREDIT
4669,2020-06-04 17:03:47.646987,DAS,177,1,11.5,0.0,0.4,SHIPPED,40,false,CREDIT
4670,2020-06-04 20:31:47.646987,QRT,158,4,28.99,0.0,0.74,SHIPPED,40,false,CREDIT
4671,2020-06-04 21:45:47.646987,HRE,412,1,1.75,0.0,0.57,SHIPPED,60,false,CREDIT
4672,2020-06-05 02:21:47.646987,QRT,158,5,42.42,0.0,0.7,SHIPPED,40,false,CREDIT
4673,2020-06-05 05:50:47.646987,BGT,412,3,4.99,0.0,0.18,SHIPPED,40,false,CREDIT
4674,2020-06-05 12:16:47.646987,LAM,182,5,99.99,0.0,0.46,SHIPPED,60,false,CREDIT
4675,2020-06-05 13:32:47.646987,PXC,177,3,1.75,0.0,0.77,SHIPPED,40,false,CASH
4676,2020-06-05 15:15:47.646987,DAS,412,6,99.99,0.0,0.17,SHIPPED,60,false,CREDIT
4677,2020-06-05 17:41:47.646987,PXC,158,2,42.42,0.0,0.32,SHIPPED,40,false,CREDIT
4678,2020-06-05 19:01:47.646987,HRE,158,5,99.99,0.0,0.81,SHIPPED,60,false,CREDIT
4679,2020-06-05 22:31:47.646987,QWE,182,5,1.75,0.0,0.19,SHIPPED,40,false,CREDIT
4680,2020-06-05 22:47:47.646987,DAS,191,4,42.42,0.15,0.71,SHIPPED,40,false,CREDIT
4681,2020-06-05 23:57:47.646987,QRT,163,4,11.5,0.0,0.75,SHIPPED,60,false,CREDIT
4682,2020-06-06 07:37:47.646987,QWE,182,4,28.99,0.0,0.5,SHIPPED,60,false,CREDIT
4683,2020-06-06 11:52:47.646987,PXC,177,7,42.42,0.0,-0.07,SHIPPED,40,false,CREDIT
4684,2020-06-06 15:15:47.646987,QWE,191,4,11.5,0.0,0.79,SHIPPED,60,false,CREDIT
4685,2020-06-06 15:44:47.646987,HRE,412,6,28.99,0.0,0.61,SHIPPED,60,false,CASH
4686,2020-06-06 20:12:47.646987,QRT,182,2,99.99,0.0,0.7,SHIPPED,60,false,CREDIT
4687,2020-06-06 23:10:47.646987,QRT,412,1,99.99,0.0,-0.01,SHIPPED,60,false,INVOICE
4688,2020-06-07 03:35:47.646987,BGT,158,6,42.42,0.0,0.01,SHIPPED,60,false,CREDIT
4689,2020-06-07 10:45:47.646987,PXC,163,2,42.42,0.0,0.25,SHIPPED,40,false,CASH
4690,2020-06-07 15:49:47.646987,DAS,158,6,42.42,0.0,0.27,SHIPPED,40,false,CASH
4691,2020-06-07 20:36:47.646987,BGT,163,2,4.99,0.0,0.4,SHIPPED,60,false,CREDIT
4692,2020-06-08 01:43:47.646987,LAM,412,6,11.5,0.0,0.46,SHIPPED,40,false,CREDIT
4693,2020-06-08 06:51:47.646987,PXC,163,6,42.42,0.0,0.54,SHIPPED,40,false,CREDIT
4694,2020-06-08 09:01:47.646987,QWE,163,1,28.99,0.0,0.49,SHIPPED,60,false,CREDIT
4695,2020-06-08 15:41:47.646987,PXC,191,2,28.99,0.0,-0.04,SHIPPED,60,false,CREDIT
4696,2020-06-08 23:29:47.646987,LAM,163,1,1.75,0.0,0.11,SHIPPED,40,false,CREDIT
4697,2020-06-09 02:58:47.646987,QRT,191,3,42.42,0.0,0.55,SHIPPED,60,false,CREDIT
4698,2020-06-09 06:24:47.646987,DAS,177,1,99.99,0.0,0.41,SHIPPED,40,false,CREDIT
4699,2020-06-09 07:06:47.646987,PXC,412,6,8.49,0.0,0.53,PROCESSING,60,false,CREDIT
4700,2020-06-09 14:08:47.646987,QWE,163,4,99.99,0.0,0.06,SHIPPED,40,false,CREDIT
4701,2020-06-09 17:58:47.646987,LAM,177,4,28.99,0.2,0.46,SHIPPED,60,false,CREDIT
4702,2020-06-09 21:48:47.646987,QWE,191,6,42.42,0.0,0.74,SHIPPED,40,false,CREDIT
